trade_date,ticker,entry_time,direction,entry_price,sl,target,sl_pct,tp_pct,rr_ratio,exit_price,exit_reason,qty,gross_pnl,brokerage,net_pnl,confidence,win
2026-01-22,MAANALU.BE.NSE,2026-01-22 10:04:59,LONG,149.7,148.59,153.04,0.743,2.229,3.0,167.58,TRAILING_SL,334,5971.17,31.79,5939.38,0.5574,True
2026-01-22,TAKE.BE.NSE,2026-01-22 10:04:59,LONG,39.28,38.96,40.24,0.814,2.441,3.0,38.96,TRAILING_SL,1272,-406.56,29.86,-436.41,0.6539,False
2026-01-22,KESORAMIND.BE.NSE,2026-01-22 10:05:59,LONG,10.5,10.29,11.13,2.002,6.006,3.0,11.13,TARGET,4761,3002.31,30.89,2971.42,0.5959,True
2026-01-22,ORICONENT.BE.NSE,2026-01-22 10:05:59,LONG,61.11,60.33,63.45,1.278,3.833,3.0,60.33,TRAILING_SL,818,-638.75,29.8,-668.55,0.6525,False
2026-01-22,SILGO-RE1.BE.NSE,2026-01-22 10:05:59,LONG,5.07,4.87,5.67,3.966,11.898,3.0,5.67,TARGET,9861,5948.29,31.78,5916.51,0.587,True
2026-01-22,SOUTHWEST.BE.NSE,2026-01-22 10:05:59,SHORT,182.95,185.01,176.76,1.128,3.384,3.0,176.76,TARGET,273,1689.96,29.46,1660.5,0.6362,True
2026-01-22,GSLSU.BE.NSE,2026-01-22 10:06:59,SHORT,86.0,87.11,82.67,1.292,3.875,3.0,82.67,TARGET,581,1936.2,29.4,1906.8,0.5747,True
2026-01-22,KESORAMIND.BE.NSE,2026-01-22 10:06:59,LONG,10.45,10.25,11.05,1.919,5.757,3.0,11.05,TARGET,4784,2878.21,30.86,2847.35,0.6299,True
2026-01-22,ORICONENT.BE.NSE,2026-01-22 10:06:59,LONG,61.02,60.28,63.23,1.206,3.618,3.0,63.23,TARGET,819,1807.86,30.53,1777.33,0.5984,True
2026-01-22,SOUTHWEST.BE.NSE,2026-01-22 10:06:59,LONG,180.24,178.03,186.86,1.224,3.672,3.0,178.03,TRAILING_SL,277,-611.18,29.77,-640.95,0.6793,False
2026-01-22,TAKE.BE.NSE,2026-01-22 10:06:59,LONG,39.28,38.97,40.2,0.777,2.332,3.0,38.97,TRAILING_SL,1272,-388.42,29.86,-418.28,0.6069,False
2026-01-22,EXXARO.BE.NSE,2026-01-22 10:07:59,LONG,7.12,7.03,7.38,1.2,3.601,3.0,7.38,TARGET,7022,1800.24,30.54,1769.71,0.5618,True
2026-01-22,KESORAMIND.BE.NSE,2026-01-22 10:07:59,LONG,10.45,10.26,11.02,1.803,5.408,3.0,11.02,TARGET,4784,2703.38,30.81,2672.57,0.5541,True
2026-01-22,UNITEDPOLY.BE.NSE,2026-01-22 10:07:59,LONG,29.65,29.41,30.37,0.806,2.418,3.0,29.41,TRAILING_SL,1686,-402.91,29.87,-432.79,0.7026,False
2026-01-22,KESORAMIND.BE.NSE,2026-01-22 10:08:59,LONG,10.43,10.25,10.96,1.698,5.093,3.0,10.96,TARGET,4793,2545.82,30.76,2515.06,0.5523,True
2026-01-22,NACLIND.BE.NSE,2026-01-22 10:08:59,LONG,167.51,166.3,171.13,0.721,2.163,3.0,166.3,TRAILING_SL,298,-359.89,29.84,-389.73,0.6163,False
2026-01-22,ORICONENT.BE.NSE,2026-01-22 10:08:59,SHORT,61.75,62.51,59.46,1.237,3.71,3.0,59.46,TARGET,809,1853.26,29.42,1823.84,0.7034,True
2026-01-22,UNITEDPOLY.BE.NSE,2026-01-22 10:08:59,SHORT,30.01,30.27,29.23,0.868,2.604,3.0,29.23,TARGET,1666,1301.87,29.61,1272.26,0.5777,True
2026-01-22,BESTAGRO.BE.NSE,2026-01-22 10:09:59,LONG,21.4,21.03,22.51,1.723,5.17,3.0,22.51,TARGET,2336,2584.75,30.77,2553.98,0.6402,True
2026-01-22,BHAGYANGR.BE.NSE,2026-01-22 10:09:59,LONG,158.71,157.2,163.25,0.954,2.861,3.0,157.2,TRAILING_SL,315,-476.74,29.85,-506.59,0.5616,False
