trade_date,ticker,entry_time,direction,entry_price,sl,target,sl_pct,tp_pct,rr_ratio,exit_price,exit_reason,qty,gross_pnl,brokerage,net_pnl,confidence,win
2026-03-02,BGRENERGY.BE.NSE,2026-03-02 11:58:59,SHORT,323.0,324.54,318.39,0.476,1.428,3.0,324.54,SL,154,-236.7,29.92,-266.62,0.5809,False
2026-03-02,DSFCL.BE.NSE,2026-03-02 11:59:59,LONG,32.1,31.61,33.58,1.54,4.619,3.0,33.58,TARGET,1557,2308.75,30.68,2278.07,0.6824,True
2026-03-02,WANBURY.BE.NSE,2026-03-02 11:59:59,LONG,257.6,254.42,267.15,1.236,3.707,3.0,254.42,SL,194,-617.54,29.8,-647.34,0.6317,False
2026-03-02,SOUTHWEST.BE.NSE,2026-03-02 12:00:59,LONG,183.6,182.08,188.16,0.828,2.483,3.0,182.08,SL,272,-413.27,29.84,-443.11,0.7142,False
2026-03-02,BGRENERGY.BE.NSE,2026-03-02 12:01:59,LONG,315.35,312.52,323.85,0.898,2.695,3.0,312.52,SL,158,-447.64,29.76,-477.4,0.5917,False
2026-03-02,SOUTHWEST.BE.NSE,2026-03-02 12:01:59,LONG,183.6,182.19,187.83,0.768,2.305,3.0,182.19,SL,272,-383.75,29.85,-413.6,0.6279,False
2026-03-02,ZEEMEDIA.BE.NSE,2026-03-02 12:02:59,LONG,8.16,8.12,8.27,0.442,1.327,3.0,8.27,TARGET,6127,663.65,30.2,633.46,0.5972,True
2026-03-02,GOYALALUM.BE.NSE,2026-03-02 12:03:59,LONG,6.55,6.52,6.63,0.407,1.221,3.0,6.63,TARGET,7633,610.66,30.18,580.48,0.6426,True
2026-03-02,BLBLIMITED.BE.NSE,2026-03-02 12:04:59,LONG,17.3,17.18,17.67,0.717,2.15,3.0,17.67,TARGET,2890,1074.81,30.32,1044.49,0.5903,True
2026-03-02,SOUTHWEST.BE.NSE,2026-03-02 12:05:59,LONG,183.7,181.98,188.87,0.938,2.813,3.0,181.98,SL,272,-468.57,29.84,-498.41,0.6589,False
2026-03-02,ZEEMEDIA.BE.NSE,2026-03-02 12:05:59,SHORT,8.34,8.39,8.18,0.625,1.875,3.0,8.18,TARGET,5995,937.59,29.72,907.87,0.5927,True
